                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                 1.6127,                 2.4539,                 1.6571,                0.28023,                0.19305,                0.15619,                0.09014,                 1.6744,                 2.4013,                 1.7534,              0.0072464,              0.0072464,              0.0072464
                     44,                 1.6067,                 2.4364,                 1.6481,                0.30329,                0.19621,                 0.1605,                0.09273,                 1.6739,                 2.3897,                 1.7547,              0.0071808,              0.0071808,              0.0071808
                     45,                  1.608,                 2.4324,                 1.6462,                0.30394,                0.19837,                0.16364,                0.09477,                 1.6625,                 2.3784,                  1.745,              0.0071152,              0.0071152,              0.0071152
                     46,                 1.5994,                 2.4064,                   1.64,                0.29832,                0.20201,                0.16751,                  0.097,                 1.6645,                 2.3614,                 1.7386,              0.0070497,              0.0070497,              0.0070497
                     47,                 1.5891,                    2.4,                 1.6336,                0.29841,                0.20788,                0.16901,                0.09873,                 1.6562,                  2.351,                 1.7338,              0.0069841,              0.0069841,              0.0069841
                     48,                 1.5957,                 2.3852,                  1.634,                0.30141,                 0.2059,                0.16836,                0.09887,                 1.6552,                 2.3489,                  1.733,              0.0069185,              0.0069185,              0.0069185
                     49,                 1.5948,                 2.3935,                 1.6367,                0.30138,                0.20618,                0.17061,                0.09997,                 1.6506,                 2.3417,                 1.7328,               0.006853,               0.006853,               0.006853
                     50,                 1.5941,                 2.3769,                 1.6312,                0.31504,                0.20835,                 0.1729,                0.10075,                  1.652,                 2.3319,                 1.7286,              0.0067874,              0.0067874,              0.0067874
                     51,                  1.583,                 2.3574,                 1.6232,                0.31966,                0.20513,                0.17546,                0.10256,                 1.6474,                 2.3241,                 1.7249,              0.0067219,              0.0067219,              0.0067219
                     52,                 1.5806,                 2.3497,                 1.6203,                0.32066,                0.20883,                0.17774,                0.10342,                 1.6458,                 2.3198,                 1.7281,              0.0066563,              0.0066563,              0.0066563
                     53,                 1.5827,                 2.3374,                 1.6185,                0.30971,                0.21414,                0.17902,                0.10456,                 1.6416,                 2.3092,                 1.7187,              0.0065907,              0.0065907,              0.0065907
                     54,                 1.5722,                 2.3294,                  1.612,                0.31612,                0.20825,                0.17997,                0.10478,                 1.6414,                 2.3046,                  1.715,              0.0065252,              0.0065252,              0.0065252
                     55,                 1.5719,                 2.3373,                 1.6122,                0.31627,                0.21154,                0.18238,                0.10654,                 1.6365,                 2.2938,                 1.7109,              0.0064596,              0.0064596,              0.0064596
                     56,                 1.5687,                 2.3092,                 1.6076,                 0.3152,                0.21568,                0.18545,                0.10828,                  1.637,                 2.2839,                 1.7132,               0.006394,               0.006394,               0.006394
                     57,                  1.556,                 2.2949,                 1.5981,                0.32477,                0.21689,                0.18674,                0.10884,                 1.6338,                 2.2747,                 1.7083,              0.0063285,              0.0063285,              0.0063285
                     58,                 1.5624,                 2.3027,                 1.6061,                0.32912,                0.21268,                0.18781,                0.10991,                 1.6311,                 2.2728,                 1.7066,              0.0062629,              0.0062629,              0.0062629
                     59,                 1.5606,                 2.2985,                 1.5997,                0.32835,                0.21193,                0.18785,                0.11018,                 1.6284,                 2.2693,                 1.7062,              0.0061974,              0.0061974,              0.0061974
                     60,                 1.5542,                 2.2839,                 1.5943,                0.33073,                0.21839,                0.18857,                0.11081,                 1.6267,                 2.2611,                 1.7021,              0.0061318,              0.0061318,              0.0061318
                     61,                 1.5521,                 2.2731,                 1.5924,                0.32926,                0.21565,                0.18924,                0.11054,                 1.6263,                 2.2584,                 1.7002,              0.0060662,              0.0060662,              0.0060662
                     62,                 1.5577,                 2.2716,                 1.5964,                0.31688,                0.21839,                0.19081,                0.11121,                 1.6229,                 2.2524,                 1.6989,              0.0060007,              0.0060007,              0.0060007
