                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.6795,                 1.6323,                 1.7994,                0.56953,                0.26382,                0.24511,                0.10746,                 2.0024,                 2.2073,                 2.4566,             0.00087301,             0.00087301,             0.00087301
                     48,                 1.6726,                 1.5873,                 1.7844,                0.48336,                0.28496,                0.24668,                0.11093,                 2.0982,                 2.1127,                 2.5524,             0.00086482,             0.00086482,             0.00086482
                     49,                 1.6578,                 1.5848,                 1.7992,                0.51142,                0.22526,                0.24168,                 0.1157,                 2.1006,                  2.188,                 2.5898,             0.00085662,             0.00085662,             0.00085662
                     50,                 1.6348,                 1.5957,                 1.7768,                0.49467,                0.33078,                0.27019,                0.12745,                 2.0375,                 2.1443,                 2.4431,             0.00084843,             0.00084843,             0.00084843
                     51,                 1.6499,                 1.5638,                 1.7725,                0.49639,                0.28356,                0.26044,                0.11931,                 1.9506,                 2.1386,                 2.3976,             0.00084023,             0.00084023,             0.00084023
                     52,                 1.6424,                 1.5614,                 1.7629,                0.51595,                0.30002,                0.26687,                0.12332,                 1.9862,                  2.158,                 2.4662,             0.00083204,             0.00083204,             0.00083204
                     53,                 1.6445,                 1.5356,                 1.7457,                0.61423,                 0.2306,                0.26088,                0.11162,                 2.0466,                 2.1647,                 2.5399,             0.00082384,             0.00082384,             0.00082384
                     54,                 1.6588,                 1.5864,                 1.7723,                0.52862,                0.31369,                0.26748,                0.13384,                 1.9777,                 2.1462,                 2.4156,             0.00081565,             0.00081565,             0.00081565
                     55,                 1.6274,                 1.5454,                  1.745,                 0.5376,                0.31639,                0.25789,                0.11389,                 2.0194,                 2.1568,                 2.4804,             0.00080745,             0.00080745,             0.00080745
                     56,                 1.6158,                 1.5179,                 1.7486,                0.57052,                0.20339,                0.25937,                0.11784,                 2.0777,                 2.2218,                 2.4699,             0.00079925,             0.00079925,             0.00079925
                     57,                 1.6207,                 1.5372,                 1.7742,                0.61053,                0.24298,                0.24523,                0.10373,                 2.0796,                 2.2959,                 2.5342,             0.00079106,             0.00079106,             0.00079106
                     58,                 1.5908,                 1.5076,                 1.7163,                0.62729,                0.27655,                0.31616,                0.14332,                 2.0321,                 1.9869,                 2.4722,             0.00078286,             0.00078286,             0.00078286
                     59,                 1.6012,                 1.5172,                 1.7323,                0.57758,                0.34143,                0.31743,                0.15025,                 1.9997,                 1.9953,                 2.4425,             0.00077467,             0.00077467,             0.00077467
                     60,                 1.5754,                 1.4738,                  1.707,                0.61448,                0.31135,                0.29616,                0.14351,                 2.0143,                 2.0588,                 2.4533,             0.00076647,             0.00076647,             0.00076647
                     61,                 1.5987,                 1.5303,                 1.7378,                 0.6289,                 0.3093,                 0.3062,                0.13828,                 1.9875,                 2.0438,                 2.4386,             0.00075828,             0.00075828,             0.00075828
                     62,                 1.5633,                 1.4789,                 1.6846,                0.60125,                0.28545,                0.28446,                0.12977,                 1.9795,                 2.0366,                  2.457,             0.00075008,             0.00075008,             0.00075008
