                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.5183,                 2.1559,                 1.5581,                0.32697,                0.23229,                0.20861,                0.12486,                 1.6024,                 2.1973,                  1.667,              0.0052795,              0.0052795,              0.0052795
                     74,                 1.5248,                  2.154,                 1.5618,                0.32791,                 0.2326,                0.20893,                0.12505,                 1.6014,                  2.196,                  1.666,              0.0052139,              0.0052139,              0.0052139
                     75,                 1.5195,                 2.1541,                 1.5588,                0.33211,                 0.2306,                0.20955,                0.12505,                 1.6002,                 2.1961,                 1.6653,              0.0051483,              0.0051483,              0.0051483
                     76,                 1.5108,                 2.1463,                 1.5529,                0.34219,                0.23278,                0.20938,                0.12523,                 1.5997,                 2.1944,                 1.6651,              0.0050828,              0.0050828,              0.0050828
                     77,                 1.5129,                 2.1321,                 1.5493,                0.34186,                0.23195,                0.20974,                 0.1258,                 1.5989,                 2.1909,                 1.6629,              0.0050172,              0.0050172,              0.0050172
                     78,                 1.5062,                 2.1257,                 1.5475,                0.33984,                 0.2348,                0.21112,                0.12674,                 1.5979,                 2.1886,                  1.662,              0.0049517,              0.0049517,              0.0049517
                     79,                 1.5128,                 2.1283,                 1.5467,                0.34471,                0.23424,                0.21212,                 0.1278,                 1.5983,                 2.1863,                 1.6615,              0.0048861,              0.0048861,              0.0048861
                     80,                 1.5021,                 2.1101,                 1.5431,                0.34359,                0.23567,                0.21289,                0.12806,                 1.5968,                 2.1836,                 1.6598,              0.0048205,              0.0048205,              0.0048205
                     81,                 1.5035,                  2.112,                 1.5418,                0.34418,                0.23606,                0.21345,                0.12849,                 1.5956,                 2.1808,                 1.6576,               0.004755,               0.004755,               0.004755
                     82,                 1.4997,                 2.0987,                 1.5382,                0.34735,                0.23368,                0.21419,                0.12915,                 1.5944,                 2.1796,                 1.6554,              0.0046894,              0.0046894,              0.0046894
                     83,                 1.5022,                 2.0918,                   1.54,                 0.3441,                0.23682,                0.21535,                0.12971,                 1.5931,                 2.1765,                 1.6542,              0.0046238,              0.0046238,              0.0046238
                     84,                  1.499,                 2.0895,                 1.5364,                0.33125,                0.24066,                0.21631,                0.13026,                 1.5915,                 2.1735,                 1.6522,              0.0045583,              0.0045583,              0.0045583
                     85,                 1.4979,                 2.0872,                  1.535,                0.33309,                0.24019,                0.21575,                0.12998,                 1.5916,                 2.1712,                 1.6513,              0.0044927,              0.0044927,              0.0044927
                     86,                 1.4921,                 2.0845,                 1.5343,                0.33778,                0.23959,                0.21578,                0.13013,                 1.5906,                 2.1693,                 1.6505,              0.0044272,              0.0044272,              0.0044272
                     87,                 1.5006,                 2.0776,                 1.5311,                0.34223,                0.23868,                0.21649,                0.13049,                 1.5901,                 2.1672,                 1.6498,              0.0043616,              0.0043616,              0.0043616
                     88,                 1.4923,                 2.0812,                 1.5374,                0.34199,                0.23852,                 0.2168,                0.13074,                 1.5899,                 2.1653,                 1.6494,               0.004296,               0.004296,               0.004296
                     89,                  1.492,                 2.0699,                  1.531,                0.34344,                0.23706,                0.21726,                  0.131,                 1.5887,                 2.1642,                 1.6481,              0.0042305,              0.0042305,              0.0042305
                     90,                 1.4865,                 2.0537,                 1.5278,                0.34024,                   0.24,                0.21804,                 0.1314,                 1.5882,                  2.162,                 1.6475,              0.0041649,              0.0041649,              0.0041649
                     91,                 1.4828,                  2.048,                 1.5256,                0.34275,                 0.2395,                0.21901,                 0.1321,                 1.5882,                 2.1605,                 1.6473,              0.0040993,              0.0040993,              0.0040993
                     92,                  1.481,                 2.0451,                 1.5219,                0.33887,                0.24111,                0.21962,                 0.1324,                 1.5878,                  2.159,                 1.6467,              0.0040338,              0.0040338,              0.0040338
                     93,                 1.4844,                 2.0389,                 1.5209,                0.34034,                0.24161,                0.21979,                0.13256,                 1.5879,                  2.158,                 1.6462,              0.0039682,              0.0039682,              0.0039682
                     94,                 1.4768,                 2.0256,                 1.5193,                0.33738,                0.24415,                0.21995,                0.13287,                 1.5877,                 2.1554,                 1.6455,              0.0039026,              0.0039026,              0.0039026
                     95,                 1.4784,                 2.0195,                 1.5166,                0.33988,                0.24232,                0.22049,                0.13324,                 1.5872,                 2.1539,                 1.6446,              0.0038371,              0.0038371,              0.0038371
                     96,                 1.4754,                 2.0102,                  1.511,                0.34281,                0.24137,                0.22087,                0.13353,                 1.5867,                 2.1528,                  1.644,              0.0037715,              0.0037715,              0.0037715
                     97,                 1.4731,                 2.0098,                 1.5145,                0.34109,                0.24285,                0.22114,                0.13364,                 1.5864,                 2.1513,                 1.6431,               0.003706,               0.003706,               0.003706
                     98,                 1.4724,                 2.0064,                 1.5115,                0.33717,                0.24369,                0.22131,                0.13404,                 1.5861,                 2.1499,                 1.6422,              0.0036404,              0.0036404,              0.0036404
                     99,                 1.4711,                 2.0078,                 1.5153,                 0.3408,                0.24271,                0.22136,                0.13421,                 1.5861,                 2.1486,                  1.642,              0.0035748,              0.0035748,              0.0035748
                    100,                  1.467,                  1.991,                 1.5054,                0.34053,                0.24366,                0.22168,                0.13439,                 1.5855,                 2.1476,                 1.6413,              0.0035093,              0.0035093,              0.0035093
                    101,                  1.466,                 2.0013,                  1.509,                0.34233,                0.24347,                0.22198,                0.13466,                 1.5853,                 2.1468,                 1.6407,              0.0034437,              0.0034437,              0.0034437
                    102,                 1.4756,                 1.9974,                 1.5101,                0.33999,                0.24354,                0.22206,                0.13461,                 1.5851,                 2.1459,                 1.6405,              0.0033781,              0.0033781,              0.0033781
                    103,                 1.4646,                 1.9768,                 1.5051,                0.34158,                0.24376,                0.22247,                0.13484,                 1.5846,                 2.1453,                   1.64,              0.0033126,              0.0033126,              0.0033126
                    104,                 1.4736,                 1.9779,                 1.5085,                0.33987,                0.24514,                0.22273,                0.13506,                 1.5842,                 2.1448,                 1.6397,               0.003247,               0.003247,               0.003247
                    105,                 1.4581,                 1.9729,                 1.4981,                0.33992,                0.24567,                 0.2228,                0.13515,                  1.584,                 2.1439,                 1.6392,              0.0031815,              0.0031815,              0.0031815
                    106,                 1.4568,                 1.9611,                 1.4975,                0.33856,                0.24751,                0.22316,                 0.1353,                 1.5837,                 2.1433,                 1.6388,              0.0031159,              0.0031159,              0.0031159
                    107,                 1.4515,                 1.9569,                  1.495,                0.33741,                0.24862,                0.22371,                0.13569,                 1.5834,                 2.1422,                 1.6384,              0.0030503,              0.0030503,              0.0030503
                    108,                 1.4553,                  1.944,                 1.4954,                   0.34,                0.24868,                0.22396,                 0.1358,                 1.5833,                 2.1414,                 1.6383,              0.0029848,              0.0029848,              0.0029848
                    109,                 1.4515,                 1.9443,                 1.4901,                 0.3396,                0.24898,                0.22435,                0.13607,                 1.5828,                 2.1399,                  1.638,              0.0029192,              0.0029192,              0.0029192
                    110,                 1.4516,                 1.9339,                 1.4919,                0.33987,                0.24935,                 0.2247,                0.13633,                 1.5825,                 2.1386,                 1.6378,              0.0028536,              0.0028536,              0.0028536
                    111,                 1.4452,                 1.9374,                 1.4888,                0.34127,                0.25027,                0.22511,                0.13656,                 1.5821,                 2.1376,                 1.6374,              0.0027881,              0.0027881,              0.0027881
                    112,                 1.4472,                 1.9244,                 1.4865,                0.34133,                0.25042,                0.22517,                0.13673,                 1.5818,                 2.1367,                 1.6371,              0.0027225,              0.0027225,              0.0027225
                    113,                 1.4426,                 1.9178,                 1.4847,                0.34009,                0.25081,                0.22543,                0.13694,                 1.5817,                  2.136,                 1.6367,               0.002657,               0.002657,               0.002657
                    114,                 1.4424,                 1.9235,                 1.4816,                0.34395,                0.25071,                0.22576,                0.13721,                 1.5815,                 2.1353,                 1.6364,              0.0025914,              0.0025914,              0.0025914
