                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.6652,                 1.5537,                 1.7894,                0.60449,                0.33891,                0.30986,                0.13776,                  1.936,                 1.9553,                 2.4295,             0.00084023,             0.00084023,             0.00084023
                     52,                 1.6666,                 1.5825,                  1.784,                0.69084,                 0.2744,                0.29216,                0.13468,                 2.0016,                    2.1,                 2.5127,             0.00083204,             0.00083204,             0.00083204
                     53,                 1.6462,                 1.5437,                 1.7408,                0.64139,                0.27468,                0.29581,                0.13904,                 1.9582,                 2.1665,                 2.4771,             0.00082384,             0.00082384,             0.00082384
                     54,                 1.6586,                 1.5799,                 1.7755,                0.51506,                 0.2843,                0.26647,                   0.12,                 1.9176,                 2.0904,                 2.4421,             0.00081565,             0.00081565,             0.00081565
                     55,                 1.6309,                 1.5263,                 1.7497,                0.66234,                0.28261,                0.28728,                0.12751,                 1.9627,                 1.9858,                 2.4626,             0.00080745,             0.00080745,             0.00080745
                     56,                 1.6282,                 1.5279,                 1.7562,                0.55532,                0.26719,                0.25712,                0.10908,                 2.0158,                  2.069,                  2.496,             0.00079925,             0.00079925,             0.00079925
                     57,                 1.6402,                 1.5236,                 1.7885,                0.51267,                0.33291,                0.27511,                0.12249,                 2.0484,                   2.07,                 2.5731,             0.00079106,             0.00079106,             0.00079106
                     58,                 1.6187,                 1.5207,                  1.739,                0.62107,                0.30504,                0.31011,                0.14453,                 1.9518,                 1.9828,                  2.463,             0.00078286,             0.00078286,             0.00078286
                     59,                 1.6033,                 1.5228,                 1.7466,                0.62378,                0.27516,                0.29482,                0.13503,                 1.9593,                 1.8806,                 2.4642,             0.00077467,             0.00077467,             0.00077467
                     60,                 1.5899,                 1.4843,                 1.7189,                0.71615,                0.24801,                0.30077,                0.13736,                 2.0368,                 2.0739,                 2.5039,             0.00076647,             0.00076647,             0.00076647
                     61,                 1.6142,                 1.5398,                 1.7487,                0.54757,                0.25623,                0.27674,                0.12251,                 1.9768,                  2.029,                 2.4846,             0.00075828,             0.00075828,             0.00075828
                     62,                  1.582,                 1.4671,                  1.697,                0.58624,                0.34497,                0.31867,                0.14338,                 1.9088,                 1.9225,                 2.4265,             0.00075008,             0.00075008,             0.00075008
                     63,                 1.6115,                 1.4905,                  1.745,                0.49748,                0.22013,                0.20806,                0.09544,                 2.0306,                 2.7345,                 2.5257,             0.00074189,             0.00074189,             0.00074189
                     64,                 1.5751,                 1.4416,                 1.7198,                0.58905,                 0.2654,                0.27634,                0.13323,                 1.9632,                 1.9709,                 2.4424,             0.00073369,             0.00073369,             0.00073369
                     65,                 1.5602,                 1.4365,                 1.7105,                0.70014,                0.28306,                0.32337,                  0.147,                 1.8826,                 1.9148,                 2.3686,              0.0007255,              0.0007255,              0.0007255
                     66,                 1.5486,                 1.4132,                 1.6871,                0.59792,                0.35685,                  0.312,                0.13466,                 2.0314,                 1.9516,                 2.5162,              0.0007173,              0.0007173,              0.0007173
                     67,                 1.5671,                 1.4321,                 1.7189,                0.53526,                0.34274,                0.25044,                0.12099,                 2.0219,                 2.2106,                 2.4854,             0.00070911,             0.00070911,             0.00070911
                     68,                 1.5672,                 1.4235,                 1.7087,                  0.625,                0.31924,                0.29808,                0.14213,                 1.9723,                  2.023,                 2.4666,             0.00070091,             0.00070091,             0.00070091
                     69,                 1.5606,                  1.421,                 1.7013,                0.61558,                0.37068,                0.34288,                0.15837,                 1.9729,                 1.9011,                 2.4715,             0.00069272,             0.00069272,             0.00069272
                     70,                 1.5446,                 1.3879,                 1.6715,                0.60645,                0.31535,                0.28559,                0.13517,                 2.0641,                 2.0494,                 2.5538,             0.00068452,             0.00068452,             0.00068452
                     71,                 1.5638,                 1.4087,                 1.6819,                0.55964,                0.30629,                0.31924,                0.14313,                 1.9585,                 1.8251,                 2.4708,             0.00067632,             0.00067632,             0.00067632
                     72,                 1.5458,                 1.3855,                 1.6539,                0.62228,                0.32777,                0.31291,                0.14357,                 1.9576,                 1.9565,                 2.4899,             0.00066813,             0.00066813,             0.00066813
                     73,                 1.5322,                 1.3387,                  1.665,                 0.5828,                0.34473,                0.30576,                0.14066,                 1.9521,                 1.9255,                 2.4711,             0.00065993,             0.00065993,             0.00065993
                     74,                 1.5348,                 1.3863,                 1.6879,                0.60831,                0.30735,                0.27811,                0.13177,                  1.936,                 1.9947,                 2.4295,             0.00065174,             0.00065174,             0.00065174
                     75,                 1.5113,                 1.3559,                 1.6435,                0.65029,                0.31327,                0.33232,                0.15446,                 1.9779,                 1.9187,                 2.4395,             0.00064354,             0.00064354,             0.00064354
                     76,                 1.5167,                 1.3344,                 1.6599,                  0.572,                0.38707,                0.33544,                 0.1549,                  2.001,                 1.8671,                 2.4697,             0.00063535,             0.00063535,             0.00063535
                     77,                 1.5453,                 1.3676,                  1.667,                0.62837,                0.29112,                0.30975,                0.13942,                 2.0256,                 2.0021,                   2.52,             0.00062715,             0.00062715,             0.00062715
                     78,                 1.4896,                  1.399,                 1.6476,                0.59342,                0.36342,                0.31891,                0.15546,                 1.9797,                 1.8938,                 2.4522,             0.00061896,             0.00061896,             0.00061896
                     79,                 1.5108,                 1.3573,                 1.6761,                0.56289,                0.38869,                0.30914,                0.15178,                 1.9905,                 1.9373,                 2.4821,             0.00061076,             0.00061076,             0.00061076
                     80,                 1.4873,                 1.3403,                 1.6656,                0.57563,                0.39401,                0.33955,                0.15606,                 1.9129,                 1.9157,                 2.4054,             0.00060257,             0.00060257,             0.00060257
                     81,                 1.4974,                 1.3396,                 1.6745,                0.62021,                0.36247,                0.31266,                0.13938,                 2.0114,                 1.9153,                 2.4872,             0.00059437,             0.00059437,             0.00059437
                     82,                 1.4747,                 1.3243,                 1.6476,                0.60258,                0.27807,                0.26756,                0.11911,                 2.0193,                 2.2082,                 2.5239,             0.00058618,             0.00058618,             0.00058618
                     83,                 1.4521,                 1.3031,                 1.6401,                0.64483,                0.32373,                0.32454,                0.16216,                 1.9532,                 1.9412,                 2.4635,             0.00057798,             0.00057798,             0.00057798
                     84,                 1.4824,                 1.3204,                 1.6351,                0.61574,                0.33663,                0.31833,                0.15705,                 1.9206,                 1.9503,                 2.4089,             0.00056978,             0.00056978,             0.00056978
                     85,                  1.455,                 1.2874,                 1.6325,                0.66328,                 0.3655,                0.35661,                0.16632,                 1.9767,                 1.9685,                 2.4506,             0.00056159,             0.00056159,             0.00056159
                     86,                 1.4781,                 1.3023,                 1.6479,                0.61763,                0.37586,                0.35412,                0.16337,                 1.9959,                 1.9369,                 2.5051,             0.00055339,             0.00055339,             0.00055339
                     87,                 1.4737,                 1.2926,                 1.6451,                0.66817,                0.37985,                0.33251,                0.15427,                  2.024,                 1.8674,                 2.5149,              0.0005452,              0.0005452,              0.0005452
                     88,                 1.4464,                 1.2684,                 1.6055,                0.69074,                0.34688,                0.34715,                0.15713,                  2.006,                 1.8507,                 2.4998,               0.000537,               0.000537,               0.000537
