                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                 1.6976,                 2.6027,                 1.7377,                0.27898,                0.17258,                 0.1352,                0.07261,                 1.7766,                 2.5911,                 1.8634,               0.006394,               0.006394,               0.006394
                     57,                 1.6889,                 2.5799,                 1.7294,                0.28376,                0.17371,                0.13646,                0.07326,                 1.7729,                 2.5811,                 1.8613,              0.0063285,              0.0063285,              0.0063285
                     58,                 1.6933,                 2.5967,                 1.7387,                0.28664,                0.17502,                0.13685,                0.07301,                 1.7712,                 2.5745,                 1.8589,              0.0062629,              0.0062629,              0.0062629
                     59,                 1.6934,                 2.5936,                 1.7359,                   0.28,                0.17405,                0.13712,                0.07367,                 1.7682,                 2.5789,                 1.8606,              0.0061974,              0.0061974,              0.0061974
                     60,                 1.6892,                 2.5854,                 1.7297,                0.27533,                0.17618,                0.13874,                0.07437,                 1.7676,                 2.5715,                 1.8581,              0.0061318,              0.0061318,              0.0061318
                     61,                  1.685,                 2.5739,                 1.7273,                0.28358,                0.17559,                0.13987,                0.07511,                 1.7652,                 2.5658,                 1.8537,              0.0060662,              0.0060662,              0.0060662
                     62,                 1.6866,                 2.5744,                 1.7302,                0.28366,                0.17445,                0.14023,                0.07482,                 1.7644,                 2.5663,                 1.8526,              0.0060007,              0.0060007,              0.0060007
                     63,                 1.6793,                 2.5695,                  1.728,                0.26849,                 0.1745,                0.14034,                0.07512,                 1.7621,                 2.5636,                 1.8515,              0.0059351,              0.0059351,              0.0059351
                     64,                 1.6882,                 2.5692,                 1.7241,                0.26989,                0.17591,                0.14019,                0.07547,                  1.762,                 2.5601,                 1.8478,              0.0058695,              0.0058695,              0.0058695
                     65,                 1.6765,                 2.5509,                 1.7229,                0.26642,                0.17626,                0.14082,                0.07617,                 1.7603,                 2.5542,                 1.8466,               0.005804,               0.005804,               0.005804
                     66,                 1.6822,                 2.5422,                 1.7221,                0.26723,                0.17854,                0.14183,                0.07698,                 1.7597,                 2.5494,                  1.845,              0.0057384,              0.0057384,              0.0057384
                     67,                 1.6784,                 2.5475,                 1.7187,                 0.2676,                0.18077,                0.14365,                0.07771,                   1.76,                 2.5438,                 1.8441,              0.0056728,              0.0056728,              0.0056728
