                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                 1.0231,                0.76315,                  1.326,                0.69246,                0.40074,                0.40792,                0.20781,                 1.8809,                 1.6165,                 2.8043,             0.00016002,             0.00016002,             0.00016002
                    135,                 1.0136,                0.78043,                 1.3282,                0.66167,                0.39978,                0.38693,                0.20395,                 1.8639,                 1.6377,                    2.8,             0.00015182,             0.00015182,             0.00015182
                    136,                 1.0207,                0.75519,                 1.3325,                0.64886,                0.39326,                0.39764,                 0.2048,                 1.8876,                 1.6163,                 2.8169,             0.00014363,             0.00014363,             0.00014363
                    137,                 1.0118,                0.78118,                 1.3442,                0.65466,                0.47436,                0.42428,                0.20665,                 1.8715,                 1.6018,                 2.7931,             0.00013543,             0.00013543,             0.00013543
                    138,                 1.0423,                0.78858,                 1.3437,                0.68007,                0.38301,                0.40196,                0.20615,                  1.889,                 1.6094,                  2.816,             0.00012724,             0.00012724,             0.00012724
                    139,                 1.0228,                0.76358,                 1.3204,                0.68359,                0.38836,                0.39436,                0.20286,                 1.9033,                 1.6882,                 2.8297,             0.00011904,             0.00011904,             0.00011904
                    140,                0.99404,                0.75625,                 1.3104,                0.66226,                0.43388,                0.40884,                0.20568,                 1.9136,                 1.6289,                 2.8808,             0.00011084,             0.00011084,             0.00011084
                    141,                0.96954,                0.67761,                 1.3708,                0.64752,                0.43407,                0.41266,                0.20612,                 1.8747,                 1.6104,                 2.8532,             0.00010265,             0.00010265,             0.00010265
                    142,                0.91127,                0.63352,                 1.3294,                0.70084,                0.36546,                0.40307,                0.20977,                 1.8804,                 1.6063,                  2.845,             9.4454e-05,             9.4454e-05,             9.4454e-05
                    143,                0.89939,                0.64072,                 1.3226,                0.71429,                0.38481,                0.40045,                0.20711,                 1.8605,                 1.5926,                 2.8597,             8.6258e-05,             8.6258e-05,             8.6258e-05
                    144,                0.89254,                0.61858,                 1.3118,                 0.7003,                0.38953,                0.40701,                0.20983,                 1.8814,                 1.6186,                 2.9059,             7.8063e-05,             7.8063e-05,             7.8063e-05
                    145,                0.90178,                0.61393,                 1.3152,                 0.6921,                0.48503,                0.43134,                0.20993,                 1.8856,                 1.5651,                 2.9316,             6.9868e-05,             6.9868e-05,             6.9868e-05
                    146,                0.88476,                0.60341,                 1.3017,                0.69956,                0.44774,                0.43389,                0.21408,                 1.8834,                 1.5598,                  2.915,             6.1672e-05,             6.1672e-05,             6.1672e-05
                    147,                0.88942,                0.63912,                 1.3123,                0.66291,                0.43856,                0.40416,                0.20922,                 1.8767,                 1.5906,                 2.9053,             5.3477e-05,             5.3477e-05,             5.3477e-05
