                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                 1.3712,                 1.1351,                 1.5722,                0.60857,                 0.3688,                0.34701,                0.17095,                  1.929,                  1.686,                 2.4881,             0.00068452,             0.00068452,             0.00068452
                     71,                 1.3631,                 1.1576,                 1.5619,                0.66414,                0.33216,                0.34902,                0.17245,                 1.9119,                 1.6358,                 2.4853,             0.00067632,             0.00067632,             0.00067632
                     72,                   1.38,                 1.1515,                 1.5506,                 0.5916,                 0.4143,                0.35592,                0.18162,                 1.9192,                 1.6526,                 2.5369,             0.00066813,             0.00066813,             0.00066813
                     73,                 1.3184,                 1.0802,                 1.5347,                0.64999,                0.31154,                 0.3441,                0.18292,                 1.8689,                 1.7071,                 2.4645,             0.00065993,             0.00065993,             0.00065993
                     74,                 1.3416,                 1.1116,                 1.5691,                0.67252,                0.32328,                0.36226,                 0.1818,                 1.9045,                 1.5503,                 2.5765,             0.00065174,             0.00065174,             0.00065174
                     75,                 1.3254,                 1.0992,                  1.536,                 0.6688,                0.34859,                0.37214,                0.18391,                 1.8842,                  1.619,                 2.4959,             0.00064354,             0.00064354,             0.00064354
                     76,                 1.3277,                 1.0755,                 1.5436,                0.68897,                0.29596,                0.34104,                0.18275,                 1.8366,                 1.6925,                 2.3996,             0.00063535,             0.00063535,             0.00063535
                     77,                  1.332,                 1.0842,                 1.5365,                0.52327,                 0.4114,                0.34782,                0.17197,                 1.9456,                 1.7373,                 2.5862,             0.00062715,             0.00062715,             0.00062715
                     78,                 1.2923,                 1.1328,                 1.5243,                0.69006,                 0.3291,                0.36121,                0.18212,                 1.8549,                 1.6022,                 2.4707,             0.00061896,             0.00061896,             0.00061896
                     79,                  1.302,                 1.0878,                 1.5414,                0.63809,                0.35718,                0.36039,                0.17413,                 1.8486,                 1.6258,                 2.5072,             0.00061076,             0.00061076,             0.00061076
                     80,                 1.2726,                 1.0761,                 1.5237,                 0.7421,                0.36997,                0.39826,                0.19919,                 1.8332,                 1.5276,                 2.4269,             0.00060257,             0.00060257,             0.00060257
                     81,                 1.2937,                 1.0546,                 1.5328,                0.57989,                0.39495,                0.35256,                0.17623,                 1.9071,                 1.5577,                 2.5343,             0.00059437,             0.00059437,             0.00059437
                     82,                 1.2836,                 1.0442,                 1.5279,                0.65185,                0.40087,                0.38085,                0.19576,                 1.8663,                 1.5437,                 2.5105,             0.00058618,             0.00058618,             0.00058618
                     83,                 1.2551,                  1.025,                 1.5173,                0.64366,                0.32276,                0.35276,                0.18584,                 1.8764,                  1.596,                 2.5054,             0.00057798,             0.00057798,             0.00057798
                     84,                 1.2652,                  1.043,                  1.493,                0.63754,                0.32055,                 0.3686,                0.18515,                 1.8441,                 1.7253,                 2.4758,             0.00056978,             0.00056978,             0.00056978
                     85,                 1.2431,                 1.0288,                 1.4987,                0.61057,                0.28661,                0.33568,                0.17903,                 1.8935,                 1.6164,                 2.5447,             0.00056159,             0.00056159,             0.00056159
                     86,                 1.2717,                 1.0228,                 1.5165,                0.63001,                0.38835,                0.36316,                0.18941,                 1.8423,                 1.5825,                 2.4761,             0.00055339,             0.00055339,             0.00055339
                     87,                 1.2554,                 1.0066,                 1.4942,                0.67117,                0.38953,                0.37678,                0.18565,                 1.8928,                 1.5973,                 2.4845,              0.0005452,              0.0005452,              0.0005452
